node_idx,node_inv,num_fo,lvl,rev_lvl,c1_lvl,c1_fo,c1_inv,c2_lvl,c2_fo,c2_inv
137,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
138,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
139,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
140,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
141,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
142,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
143,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
144,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
145,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
146,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
147,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
148,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
149,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
150,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
151,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
152,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
153,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
154,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
155,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
156,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
157,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
158,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
159,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
160,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
161,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
162,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
163,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
164,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
165,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
166,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
167,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
168,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
169,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
170,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
171,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
172,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
173,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
174,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
175,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
176,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
177,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
178,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
179,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
180,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
181,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
182,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
183,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
184,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
185,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
186,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
187,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
188,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
189,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
190,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
191,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
192,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
193,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
194,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
195,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
196,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
197,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
198,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
199,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
200,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
201,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
202,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
203,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
204,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
205,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
206,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
207,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
208,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
209,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
210,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
211,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
212,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
213,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
214,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
215,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
216,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
217,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
218,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
219,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
220,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
221,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
222,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
223,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
224,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
225,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
226,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
227,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
228,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
229,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
230,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
231,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
232,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
233,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
234,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
235,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
236,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
237,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
238,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
239,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
240,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
241,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
242,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
243,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
244,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
245,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
246,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
247,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
248,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
249,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
250,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
251,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
252,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
253,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
254,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
255,0,2,0,255,0.0,0.0,0.0,0.0,0.0,0.0
256,0,1,1,254,0.0,3.0,0.0,0.0,3.0,0.0
257,0,1,1,254,0.0,3.0,0.0,0.0,3.0,0.0
258,1,0,2,253,1.0,1.0,0.0,1.0,1.0,0.0
259,0,3,1,254,0.0,3.0,0.0,0.0,3.0,0.0
260,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
261,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
262,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
263,0,1,3,252,1.0,3.0,0.0,2.0,2.0,0.0
264,0,1,3,252,1.0,3.0,0.0,2.0,2.0,0.0
265,1,0,4,251,3.0,1.0,0.0,3.0,1.0,0.0
266,0,1,2,253,1.0,3.0,0.0,1.0,2.0,1.0
267,1,3,3,252,1.0,2.0,0.0,2.0,1.0,0.0
268,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
269,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
270,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
271,1,1,4,251,3.0,3.0,1.0,2.0,2.0,0.0
272,0,1,4,251,3.0,3.0,1.0,2.0,2.0,0.0
273,0,0,5,250,4.0,1.0,1.0,4.0,1.0,0.0
274,0,1,4,251,3.0,3.0,1.0,1.0,2.0,1.0
275,1,3,5,250,1.0,2.0,0.0,4.0,1.0,0.0
276,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
277,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
278,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
279,1,1,6,249,5.0,3.0,1.0,2.0,2.0,0.0
280,0,1,6,249,5.0,3.0,1.0,2.0,2.0,0.0
281,0,0,7,248,6.0,1.0,1.0,6.0,1.0,0.0
282,0,1,6,249,5.0,3.0,1.0,1.0,2.0,1.0
283,1,3,7,248,1.0,2.0,0.0,6.0,1.0,0.0
284,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
285,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
286,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
287,1,1,8,247,7.0,3.0,1.0,2.0,2.0,0.0
288,0,1,8,247,7.0,3.0,1.0,2.0,2.0,0.0
289,0,0,9,246,8.0,1.0,1.0,8.0,1.0,0.0
290,0,1,8,247,7.0,3.0,1.0,1.0,2.0,1.0
291,1,3,9,246,1.0,2.0,0.0,8.0,1.0,0.0
292,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
293,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
294,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
295,1,1,10,245,9.0,3.0,1.0,2.0,2.0,0.0
296,0,1,10,245,9.0,3.0,1.0,2.0,2.0,0.0
297,0,0,11,244,10.0,1.0,1.0,10.0,1.0,0.0
298,0,1,10,245,9.0,3.0,1.0,1.0,2.0,1.0
299,1,3,11,244,1.0,2.0,0.0,10.0,1.0,0.0
300,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
301,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
302,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
303,1,1,12,243,11.0,3.0,1.0,2.0,2.0,0.0
304,0,1,12,243,11.0,3.0,1.0,2.0,2.0,0.0
305,0,0,13,242,12.0,1.0,1.0,12.0,1.0,0.0
306,0,1,12,243,11.0,3.0,1.0,1.0,2.0,1.0
307,1,3,13,242,1.0,2.0,0.0,12.0,1.0,0.0
308,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
309,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
310,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
311,1,1,14,241,13.0,3.0,1.0,2.0,2.0,0.0
312,0,1,14,241,13.0,3.0,1.0,2.0,2.0,0.0
313,0,0,15,240,14.0,1.0,1.0,14.0,1.0,0.0
314,0,1,14,241,13.0,3.0,1.0,1.0,2.0,1.0
315,1,3,15,240,1.0,2.0,0.0,14.0,1.0,0.0
316,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
317,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
318,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
319,1,1,16,239,15.0,3.0,1.0,2.0,2.0,0.0
320,0,1,16,239,15.0,3.0,1.0,2.0,2.0,0.0
321,0,0,17,238,16.0,1.0,1.0,16.0,1.0,0.0
322,0,1,16,239,15.0,3.0,1.0,1.0,2.0,1.0
323,1,3,17,238,1.0,2.0,0.0,16.0,1.0,0.0
324,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
325,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
326,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
327,1,1,18,237,17.0,3.0,1.0,2.0,2.0,0.0
328,0,1,18,237,17.0,3.0,1.0,2.0,2.0,0.0
329,0,0,19,236,18.0,1.0,1.0,18.0,1.0,0.0
330,0,1,18,237,17.0,3.0,1.0,1.0,2.0,1.0
331,1,3,19,236,1.0,2.0,0.0,18.0,1.0,0.0
332,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
333,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
334,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
335,1,1,20,235,19.0,3.0,1.0,2.0,2.0,0.0
336,0,1,20,235,19.0,3.0,1.0,2.0,2.0,0.0
337,0,0,21,234,20.0,1.0,1.0,20.0,1.0,0.0
338,0,1,20,235,19.0,3.0,1.0,1.0,2.0,1.0
339,1,3,21,234,1.0,2.0,0.0,20.0,1.0,0.0
340,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
341,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
342,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
343,1,1,22,233,21.0,3.0,1.0,2.0,2.0,0.0
344,0,1,22,233,21.0,3.0,1.0,2.0,2.0,0.0
345,0,0,23,232,22.0,1.0,1.0,22.0,1.0,0.0
346,0,1,22,233,21.0,3.0,1.0,1.0,2.0,1.0
347,1,3,23,232,1.0,2.0,0.0,22.0,1.0,0.0
348,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
349,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
350,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
351,1,1,24,231,23.0,3.0,1.0,2.0,2.0,0.0
352,0,1,24,231,23.0,3.0,1.0,2.0,2.0,0.0
353,0,0,25,230,24.0,1.0,1.0,24.0,1.0,0.0
354,0,1,24,231,23.0,3.0,1.0,1.0,2.0,1.0
355,1,3,25,230,1.0,2.0,0.0,24.0,1.0,0.0
356,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
357,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
358,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
359,1,1,26,229,25.0,3.0,1.0,2.0,2.0,0.0
360,0,1,26,229,25.0,3.0,1.0,2.0,2.0,0.0
361,0,0,27,228,26.0,1.0,1.0,26.0,1.0,0.0
362,0,1,26,229,25.0,3.0,1.0,1.0,2.0,1.0
363,1,3,27,228,1.0,2.0,0.0,26.0,1.0,0.0
364,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
365,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
366,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
367,1,1,28,227,27.0,3.0,1.0,2.0,2.0,0.0
368,0,1,28,227,27.0,3.0,1.0,2.0,2.0,0.0
369,0,0,29,226,28.0,1.0,1.0,28.0,1.0,0.0
370,0,1,28,227,27.0,3.0,1.0,1.0,2.0,1.0
371,1,3,29,226,1.0,2.0,0.0,28.0,1.0,0.0
372,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
373,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
374,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
375,1,1,30,225,29.0,3.0,1.0,2.0,2.0,0.0
376,0,1,30,225,29.0,3.0,1.0,2.0,2.0,0.0
377,0,0,31,224,30.0,1.0,1.0,30.0,1.0,0.0
378,0,1,30,225,29.0,3.0,1.0,1.0,2.0,1.0
379,1,3,31,224,1.0,2.0,0.0,30.0,1.0,0.0
380,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
381,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
382,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
383,1,1,32,223,31.0,3.0,1.0,2.0,2.0,0.0
384,0,1,32,223,31.0,3.0,1.0,2.0,2.0,0.0
385,0,0,33,222,32.0,1.0,1.0,32.0,1.0,0.0
386,0,1,32,223,31.0,3.0,1.0,1.0,2.0,1.0
387,1,3,33,222,1.0,2.0,0.0,32.0,1.0,0.0
388,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
389,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
390,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
391,1,1,34,221,33.0,3.0,1.0,2.0,2.0,0.0
392,0,1,34,221,33.0,3.0,1.0,2.0,2.0,0.0
393,0,0,35,220,34.0,1.0,1.0,34.0,1.0,0.0
394,0,1,34,221,33.0,3.0,1.0,1.0,2.0,1.0
395,1,3,35,220,1.0,2.0,0.0,34.0,1.0,0.0
396,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
397,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
398,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
399,1,1,36,219,35.0,3.0,1.0,2.0,2.0,0.0
400,0,1,36,219,35.0,3.0,1.0,2.0,2.0,0.0
401,0,0,37,218,36.0,1.0,1.0,36.0,1.0,0.0
402,0,1,36,219,35.0,3.0,1.0,1.0,2.0,1.0
403,1,3,37,218,1.0,2.0,0.0,36.0,1.0,0.0
404,1,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
405,0,2,1,254,0.0,2.0,0.0,0.0,2.0,0.0
406,0,2,2,253,1.0,2.0,1.0,1.0,2.0,0.0
407,1,1,38,217,37.0,3.0,1.0,2.0,2.0,0.0
